		ELEVATION	BASEDEMAND	INITQUALITY	PRESSURE	HEAD	DEMAND	QUALITY
21	53:00:00	150,00	16,00	1,00	63,83	297,31	12,96	0,00
22	53:00:00	200,00	10,00	1,00	42,16	297,31	8,10	0,00
23	53:00:00	230,00	8,00	1,00	28,77	296,39	6,48	0,00
24	53:00:00	190,00	11,00	1,00	46,31	296,88	8,91	0,00
25	53:00:00	230,00	6,00	1,00	28,66	296,15	4,86	0,00
27	53:00:00	130,00	8,00	1,00	71,99	296,15	6,48	0,00
28	53:00:00	110,00	0,00	1,00	80,66	296,14	0,00	0,00
29	53:00:00	110,00	7,00	1,00	80,66	296,14	5,67	0,00
30	53:00:00	130,00	3,00	1,00	71,99	296,14	2,43	0,00
31	53:00:00	190,00	17,00	1,00	46,00	296,15	13,77	0,00
32	53:00:00	110,00	17,00	1,00	81,09	297,14	13,77	0,00
33	53:00:00	180,00	1,50	1,00	50,83	297,31	1,22	0,00
34	53:00:00	190,00	1,50	1,00	46,50	297,31	1,22	0,00
35	53:00:00	110,00	0,00	1,00	80,66	296,14	0,00	0,00
36	53:00:00	110,00	1,00	1,00	80,66	296,14	0,81	0,00
26	53:00:00	235,00	0,00	1,00	26,44	296,02	377,40	0,00
1	54:00:00	50,00	-694,40	1,00	115,24	315,95	-638,85	0,00
2	54:00:00	100,00	8,00	1,00	91,70	311,64	6,48	0,00
3	54:00:00	60,00	14,00	1,00	108,79	311,07	11,34	0,00
4	54:00:00	60,00	8,00	1,00	108,61	310,66	6,48	0,00
5	54:00:00	100,00	8,00	1,00	91,26	310,62	6,48	0,00
6	54:00:00	125,00	5,00	1,00	79,57	308,65	4,05	0,00
7	54:00:00	160,00	4,00	1,00	62,51	304,28	3,24	0,00
8	54:00:00	110,00	9,00	1,00	84,18	304,27	7,29	0,00
9	54:00:00	180,00	14,00	1,00	53,58	303,66	11,34	0,00
10	54:00:00	130,00	5,00	1,00	75,51	304,27	4,05	0,00
11	54:00:00	185,00	34,78	1,00	50,96	302,61	28,17	0,00
12	54:00:00	210,00	16,00	1,00	39,01	300,02	12,96	0,00
13	54:00:00	210,00	2,00	1,00	38,67	299,24	1,62	0,00
14	54:00:00	200,00	2,00	1,00	42,84	298,87	1,62	0,00
15	54:00:00	190,00	2,00	1,00	47,07	298,64	1,62	0,00
16	54:00:00	150,00	20,00	1,00	64,45	298,74	16,20	0,00
17	54:00:00	180,00	20,00	1,00	51,42	298,68	16,20	0,00
18	54:00:00	100,00	20,00	1,00	86,09	298,68	16,20	0,00
19	54:00:00	150,00	5,00	1,00	64,43	298,69	4,05	0,00
20	54:00:00	170,00	19,00	1,00	55,84	298,86	15,39	0,00
21	54:00:00	150,00	16,00	1,00	64,50	298,85	12,96	0,00
22	54:00:00	200,00	10,00	1,00	42,83	298,85	8,10	0,00
23	54:00:00	230,00	8,00	1,00	29,44	297,94	6,48	0,00
24	54:00:00	190,00	11,00	1,00	46,98	298,43	8,91	0,00
25	54:00:00	230,00	6,00	1,00	29,33	297,70	4,86	0,00
27	54:00:00	130,00	8,00	1,00	72,66	297,69	6,48	0,00
28	54:00:00	110,00	0,00	1,00	81,32	297,69	0,00	0,00
29	54:00:00	110,00	7,00	1,00	81,32	297,69	5,67	0,00
30	54:00:00	130,00	3,00	1,00	72,66	297,69	2,43	0,00
31	54:00:00	190,00	17,00	1,00	46,66	297,69	13,77	0,00
32	54:00:00	110,00	17,00	1,00	81,75	298,68	13,77	0,00
33	54:00:00	180,00	1,50	1,00	51,50	298,85	1,22	0,00
34	54:00:00	190,00	1,50	1,00	47,16	298,85	1,22	0,00
35	54:00:00	110,00	0,00	1,00	81,32	297,69	0,00	0,00
36	54:00:00	110,00	1,00	1,00	81,32	297,69	0,81	0,00
26	54:00:00	235,00	0,00	1,00	27,11	297,56	377,40	0,00
1	55:00:00	50,00	-694,40	1,00	115,82	317,29	-666,62	0,00
2	55:00:00	100,00	8,00	1,00	92,13	312,62	10,08	0,00
3	55:00:00	60,00	14,00	1,00	109,19	311,99	17,64	0,00
4	55:00:00	60,00	8,00	1,00	109,01	311,58	10,08	0,00
5	55:00:00	100,00	8,00	1,00	91,66	311,54	10,08	0,00
6	55:00:00	125,00	5,00	1,00	79,95	309,51	6,30	0,00
7	55:00:00	160,00	4,00	1,00	62,84	305,02	5,04	0,00
8	55:00:00	110,00	9,00	1,00	84,50	305,02	11,34	0,00
9	55:00:00	180,00	14,00	1,00	53,90	304,40	17,64	0,00
10	55:00:00	130,00	5,00	1,00	75,83	305,02	6,30	0,00
11	55:00:00	185,00	34,78	1,00	51,29	303,37	43,82	0,00
12	55:00:00	210,00	16,00	1,00	39,42	300,97	20,16	0,00
13	55:00:00	210,00	2,00	1,00	39,11	300,27	2,52	0,00
14	55:00:00	200,00	2,00	1,00	43,30	299,94	2,52	0,00
15	55:00:00	190,00	2,00	1,00	47,56	299,76	2,52	0,00
16	55:00:00	150,00	20,00	1,00	64,90	299,78	25,20	0,00
17	55:00:00	180,00	20,00	1,00	51,88	299,74	25,20	0,00
18	55:00:00	100,00	20,00	1,00	86,54	299,73	25,20	0,00
19	55:00:00	150,00	5,00	1,00	64,88	299,74	6,30	0,00
20	55:00:00	170,00	19,00	1,00	56,29	299,91	23,94	0,00
21	55:00:00	150,00	16,00	1,00	64,95	299,89	20,16	0,00
22	55:00:00	200,00	10,00	1,00	43,28	299,89	12,60	0,00
23	55:00:00	230,00	8,00	1,00	30,03	299,31	10,08	0,00
24	55:00:00	190,00	11,00	1,00	47,50	299,62	13,86	0,00
25	55:00:00	230,00	6,00	1,00	29,97	299,17	7,56	0,00
27	55:00:00	130,00	8,00	1,00	73,29	299,15	10,08	0,00
28	55:00:00	110,00	0,00	1,00	81,96	299,15	0,00	0,00
29	55:00:00	110,00	7,00	1,00	81,96	299,15	8,82	0,00
30	55:00:00	130,00	3,00	1,00	73,29	299,15	3,78	0,00
31	55:00:00	190,00	17,00	1,00	47,30	299,16	21,42	0,00
32	55:00:00	110,00	17,00	1,00	82,21	299,73	21,42	0,00
33	55:00:00	180,00	1,50	1,00	51,95	299,89	1,89	0,00
34	55:00:00	190,00	1,50	1,00	47,61	299,89	1,89	0,00
35	55:00:00	110,00	0,00	1,00	81,96	299,15	0,00	0,00
36	55:00:00	110,00	1,00	1,00	81,96	299,15	1,26	0,00
26	55:00:00	235,00	0,00	1,00	27,78	299,10	259,92	0,00
