		LENGHT	DIAMETER	ROUGHNESS	FLOW	VELOCITY	UNITHEADLOSS	FRICTIONFACTOR	QUALITY
21	40:00:00	1,40e+03	8,00	100,00	29,53	0,19	0,04	0,05	0,00
22	40:00:00	1,10e+03	12,00	100,00	32,64	0,09	7,28e-03	0,05	0,00
23	40:00:00	1,30e+03	8,00	100,00	9,90	0,06	5,76e-03	0,06	0,00
24	40:00:00	1,30e+03	8,00	100,00	0,98	6,27e-03	7,99e-05	0,09	0,00
25	40:00:00	1,30e+03	8,00	100,00	9,82	0,06	5,68e-03	0,06	0,00
26	40:00:00	600,00	12,00	100,00	508,91	1,44	1,18	0,04	0,00
27	40:00:00	250,00	12,00	100,00	516,39	1,46	1,21	0,04	0,00
28	40:00:00	300,00	12,00	100,00	503,47	1,43	1,16	0,04	0,00
29	40:00:00	200,00	12,00	100,00	474,91	1,35	1,04	0,04	0,00
30	40:00:00	600,00	12,00	100,00	24,48	0,07	4,28e-03	0,06	0,00
31	40:00:00	400,00	8,00	100,00	12,92	0,08	9,43e-03	0,06	0,00
32	40:00:00	400,00	8,00	100,00	7,48	0,05	3,43e-03	0,06	0,00
34	40:00:00	700,00	8,00	100,00	1,17	7,47e-03	1,11e-04	0,08	0,00
35	40:00:00	1000,00	8,00	100,00	2,04	0,01	3,09e-04	0,08	0,00
36	40:00:00	400,00	8,00	100,00	1,02	6,51e-03	8,56e-05	0,09	0,00
37	40:00:00	500,00	8,00	100,00	26,13	0,17	0,03	0,05	0,00
38	40:00:00	500,00	8,00	100,00	1,55	9,89e-03	1,86e-04	0,08	0,00
39	40:00:00	1000,00	8,00	100,00	2,04	0,01	3,09e-04	0,08	0,00
40	40:00:00	700,00	8,00	100,00	0,49	3,13e-03	2,21e-05	0,10	0,00
41	40:00:00	300,00	8,00	100,00	0,68	4,34e-03	4,04e-05	0,09	0,00
1	41:00:00	2,40e+03	12,00	100,00	694,40	1,97	2,10	0,03	0,00
2	41:00:00	800,00	12,00	100,00	582,11	1,65	1,51	0,04	0,00
3	41:00:00	1,30e+03	8,00	100,00	108,61	0,69	0,49	0,04	0,00
4	41:00:00	1,20e+03	8,00	100,00	102,17	0,65	0,43	0,04	0,00
5	41:00:00	1000,00	12,00	100,00	98,49	0,28	0,06	0,05	0,00
6	41:00:00	1,20e+03	12,00	100,00	676,92	1,92	2,00	0,03	0,00
7	41:00:00	2,70e+03	12,00	100,00	674,62	1,91	1,99	0,03	0,00
8	41:00:00	1,20e+03	12,00	140,00	6,44	0,02	1,93e-04	0,04	0,00
9	41:00:00	400,00	12,00	100,00	666,34	1,89	1,94	0,04	0,00
10	41:00:00	1000,00	8,00	140,00	2,30	0,01	2,07e-04	0,04	0,00
11	41:00:00	700,00	12,00	100,00	659,90	1,87	1,91	0,04	0,00
12	41:00:00	1,90e+03	12,00	100,00	643,90	1,83	1,82	0,04	0,00
13	41:00:00	600,00	12,00	100,00	636,54	1,81	1,78	0,04	0,00
14	41:00:00	400,00	12,00	100,00	539,96	1,53	1,32	0,04	0,00
15	41:00:00	300,00	12,00	100,00	516,96	1,47	1,21	0,04	0,00
16	41:00:00	1,50e+03	8,00	100,00	95,66	0,61	0,38	0,04	0,00
17	41:00:00	1,50e+03	8,00	100,00	57,94	0,37	0,15	0,05	0,00
18	41:00:00	600,00	8,00	100,00	56,10	0,36	0,14	0,05	0,00
19	41:00:00	700,00	12,00	100,00	11,05	0,03	9,79e-04	0,06	0,00
20	41:00:00	350,00	12,00	100,00	20,25	0,06	3,01e-03	0,06	0,00
21	41:00:00	1,40e+03	8,00	100,00	30,37	0,19	0,05	0,05	0,00
22	41:00:00	1,10e+03	12,00	100,00	22,08	0,06	3,53e-03	0,06	0,00
23	41:00:00	1,30e+03	8,00	100,00	6,70	0,04	2,79e-03	0,07	0,00
24	41:00:00	1,30e+03	8,00	100,00	0,66	4,24e-03	3,88e-05	0,09	0,00
25	41:00:00	1,30e+03	8,00	100,00	6,64	0,04	2,75e-03	0,07	0,00
26	41:00:00	600,00	12,00	100,00	568,92	1,61	1,45	0,04	0,00
27	41:00:00	250,00	12,00	100,00	573,98	1,63	1,47	0,04	0,00
28	41:00:00	300,00	12,00	100,00	565,24	1,60	1,43	0,04	0,00
29	41:00:00	200,00	12,00	100,00	545,92	1,55	1,34	0,04	0,00
30	41:00:00	600,00	12,00	100,00	16,56	0,05	2,07e-03	0,06	0,00
31	41:00:00	400,00	8,00	100,00	8,74	0,06	4,57e-03	0,06	0,00
32	41:00:00	400,00	8,00	100,00	5,06	0,03	1,66e-03	0,07	0,00
34	41:00:00	700,00	8,00	100,00	0,79	5,06e-03	5,36e-05	0,09	0,00
35	41:00:00	1000,00	8,00	100,00	1,38	8,81e-03	1,50e-04	0,08	0,00
36	41:00:00	400,00	8,00	100,00	0,69	4,40e-03	4,15e-05	0,09	0,00
37	41:00:00	500,00	8,00	100,00	28,07	0,18	0,04	0,05	0,00
38	41:00:00	500,00	8,00	100,00	1,05	6,69e-03	9,00e-05	0,09	0,00
39	41:00:00	1000,00	8,00	100,00	1,38	8,81e-03	1,50e-04	0,08	0,00
40	41:00:00	700,00	8,00	100,00	0,33	2,12e-03	1,07e-05	0,10	0,00
41	41:00:00	300,00	8,00	100,00	0,46	2,94e-03	1,96e-05	0,10	0,00
1	42:00:00	2,40e+03	12,00	100,00	138,88	0,39	0,11	0,04	0,00
2	42:00:00	800,00	12,00	100,00	111,19	0,32	0,07	0,05	0,00
3	42:00:00	1,30e+03	8,00	100,00	23,61	0,15	0,03	0,05	0,00
4	42:00:00	1,20e+03	8,00	100,00	16,47	0,11	0,01	0,06	0,00
5	42:00:00	1000,00	12,00	100,00	12,39	0,04	1,21e-03	0,06	0,00
6	42:00:00	1,20e+03	12,00	100,00	119,50	0,34	0,08	0,05	0,00
7	42:00:00	2,70e+03	12,00	100,00	116,95	0,33	0,08	0,05	0,00
8	42:00:00	1,20e+03	12,00	140,00	7,14	0,02	2,34e-04	0,04	0,00
9	42:00:00	400,00	12,00	100,00	107,77	0,31	0,07	0,05	0,00
10	42:00:00	1000,00	8,00	140,00	2,55	0,02	2,51e-04	0,04	0,00
11	42:00:00	700,00	12,00	100,00	100,63	0,29	0,06	0,05	0,00
12	42:00:00	1,90e+03	12,00	100,00	82,89	0,24	0,04	0,05	0,00
13	42:00:00	600,00	12,00	100,00	74,73	0,21	0,03	0,05	0,00
14	42:00:00	400,00	12,00	100,00	51,70	0,15	0,02	0,05	0,00
15	42:00:00	300,00	12,00	100,00	26,20	0,07	4,85e-03	0,06	0,00
16	42:00:00	1,50e+03	8,00	100,00	22,02	0,14	0,03	0,06	0,00
17	42:00:00	1,50e+03	8,00	100,00	19,80	0,13	0,02	0,06	0,00
18	42:00:00	600,00	8,00	100,00	6,35	0,04	2,54e-03	0,07	0,00
19	42:00:00	700,00	12,00	100,00	15,96	0,05	1,94e-03	0,06	0,00
20	42:00:00	350,00	12,00	100,00	5,76	0,02	2,93e-04	0,07	0,00
21	42:00:00	1,40e+03	8,00	100,00	5,46	0,03	1,91e-03	0,07	0,00
22	42:00:00	1,10e+03	12,00	100,00	24,48	0,07	4,28e-03	0,06	0,00
23	42:00:00	1,30e+03	8,00	100,00	7,42	0,05	3,38e-03	0,06	0,00
24	42:00:00	1,30e+03	8,00	100,00	0,74	4,70e-03	4,69e-05	0,09	0,00
25	42:00:00	1,30e+03	8,00	100,00	7,37	0,05	3,33e-03	0,06	0,00
26	42:00:00	600,00	12,00	100,00	0,24	6,75e-04	8,01e-07	0,11	0,00
27	42:00:00	250,00	12,00	100,00	5,37	0,02	2,58e-04	0,07	0,00
28	42:00:00	300,00	12,00	100,00	4,32	0,01	1,72e-04	0,07	0,00
29	42:00:00	200,00	12,00	100,00	25,74	0,07	4,69e-03	0,06	0,00
30	42:00:00	600,00	12,00	100,00	18,36	0,05	2,51e-03	0,06	0,00
31	42:00:00	400,00	8,00	100,00	9,69	0,06	5,54e-03	0,06	0,00
32	42:00:00	400,00	8,00	100,00	5,61	0,04	2,01e-03	0,07	0,00
34	42:00:00	700,00	8,00	100,00	0,88	5,60e-03	6,49e-05	0,09	0,00
35	42:00:00	1000,00	8,00	100,00	1,53	9,77e-03	1,81e-04	0,08	0,00
36	42:00:00	400,00	8,00	100,00	0,77	4,88e-03	5,03e-05	0,09	0,00
37	42:00:00	500,00	8,00	100,00	2,91	0,02	5,97e-04	0,07	0,00
38	42:00:00	500,00	8,00	100,00	1,16	7,42e-03	1,09e-04	0,09	0,00
39	42:00:00	1000,00	8,00	100,00	1,53	9,77e-03	1,81e-04	0,08	0,00
40	42:00:00	700,00	8,00	100,00	0,37	2,35e-03	1,30e-05	0,10	0,00
41	42:00:00	300,00	8,00	100,00	0,51	3,26e-03	2,37e-05	0,10	0,00
1	43:00:00	2,40e+03	12,00	100,00	9,67e-07	2,74e-09	2,18e-12	0,00	0,00
2	43:00:00	800,00	12,00	100,00	11,11	0,03	9,90e-04	0,06	0,00
3	43:00:00	1,30e+03	8,00	100,00	5,19	0,03	1,74e-03	0,07	0,00
4	43:00:00	1,20e+03	8,00	100,00	5,17	0,03	1,73e-03	0,07	0,00
5	43:00:00	1000,00	12,00	100,00	11,09	0,03	9,86e-04	0,06	0,00
6	43:00:00	1,20e+03	12,00	100,00	28,12	0,08	5,53e-03	0,06	0,00
7	43:00:00	2,70e+03	12,00	100,00	31,82	0,09	6,95e-03	0,05	0,00
8	43:00:00	1,20e+03	12,00	140,00	10,36	0,03	4,66e-04	0,03	0,00
9	43:00:00	400,00	12,00	100,00	45,14	0,13	0,01	0,05	0,00
10	43:00:00	1000,00	8,00	140,00	3,70	0,02	4,99e-04	0,04	0,00
11	43:00:00	700,00	12,00	100,00	55,50	0,16	0,02	0,05	0,00
12	43:00:00	1,90e+03	12,00	100,00	81,24	0,23	0,04	0,05	0,00
13	43:00:00	600,00	12,00	100,00	93,08	0,26	0,05	0,05	0,00
14	43:00:00	400,00	12,00	100,00	116,62	0,33	0,08	0,05	0,00
15	43:00:00	300,00	12,00	100,00	153,62	0,44	0,13	0,04	0,00
16	43:00:00	1,50e+03	8,00	100,00	22,07	0,14	0,03	0,06	0,00
17	43:00:00	1,50e+03	8,00	100,00	38,61	0,25	0,07	0,05	0,00
18	43:00:00	600,00	8,00	100,00	1,19	7,57e-03	1,13e-04	0,08	0,00
19	43:00:00	700,00	12,00	100,00	25,00	0,07	4,45e-03	0,06	0,00
20	43:00:00	350,00	12,00	100,00	10,20	0,03	8,45e-04	0,06	0,00
21	43:00:00	1,40e+03	8,00	100,00	6,08	0,04	2,34e-03	0,07	0,00
22	43:00:00	1,10e+03	12,00	100,00	35,52	0,10	8,52e-03	0,05	0,00
23	43:00:00	1,30e+03	8,00	100,00	10,77	0,07	6,74e-03	0,06	0,00
24	43:00:00	1,30e+03	8,00	100,00	1,07	6,83e-03	9,35e-05	0,09	0,00
25	43:00:00	1,30e+03	8,00	100,00	10,69	0,07	6,64e-03	0,06	0,00
26	43:00:00	600,00	12,00	100,00	201,86	0,57	0,21	0,04	0,00
27	43:00:00	250,00	12,00	100,00	193,72	0,55	0,20	0,04	0,00
28	43:00:00	300,00	12,00	100,00	207,78	0,59	0,22	0,04	0,00
29	43:00:00	200,00	12,00	100,00	238,86	0,68	0,29	0,04	0,00
30	43:00:00	600,00	12,00	100,00	26,64	0,08	5,00e-03	0,06	0,00
31	43:00:00	400,00	8,00	100,00	14,06	0,09	0,01	0,06	0,00
32	43:00:00	400,00	8,00	100,00	8,14	0,05	4,01e-03	0,06	0,00
34	43:00:00	700,00	8,00	100,00	1,27	8,13e-03	1,29e-04	0,08	0,00
35	43:00:00	1000,00	8,00	100,00	2,22	0,01	3,62e-04	0,08	0,00
36	43:00:00	400,00	8,00	100,00	1,11	7,08e-03	1,00e-04	0,09	0,00
37	43:00:00	500,00	8,00	100,00	2,38	0,02	4,11e-04	0,08	0,00
38	43:00:00	500,00	8,00	100,00	1,69	0,01	2,17e-04	0,08	0,00
39	43:00:00	1000,00	8,00	100,00	2,22	0,01	3,62e-04	0,08	0,00
40	43:00:00	700,00	8,00	100,00	0,53	3,41e-03	2,58e-05	0,10	0,00
41	43:00:00	300,00	8,00	100,00	0,74	4,72e-03	4,73e-05	0,09	0,00
1	44:00:00	2,40e+03	12,00	100,00	5,97e-08	1,69e-10	2,16e-12	0,00	0,00
2	44:00:00	800,00	12,00	100,00	16,82	0,05	2,13e-03	0,06	0,00
3	44:00:00	1,30e+03	8,00	100,00	7,86	0,05	3,76e-03	0,06	0,00
4	44:00:00	1,20e+03	8,00	100,00	7,82	0,05	3,72e-03	0,06	0,00
5	44:00:00	1000,00	12,00	100,00	16,78	0,05	2,12e-03	0,06	0,00
6	44:00:00	1,20e+03	12,00	100,00	42,56	0,12	0,01	0,05	0,00
7	44:00:00	2,70e+03	12,00	100,00	48,16	0,14	0,01	0,05	0,00
8	44:00:00	1,20e+03	12,00	140,00	15,68	0,04	1,00e-03	0,03	0,00
9	44:00:00	400,00	12,00	100,00	68,32	0,19	0,03	0,05	0,00
10	44:00:00	1000,00	8,00	140,00	5,60	0,04	1,08e-03	0,04	0,00
11	44:00:00	700,00	12,00	100,00	84,00	0,24	0,04	0,05	0,00
12	44:00:00	1,90e+03	12,00	100,00	122,95	0,35	0,08	0,04	0,00
13	44:00:00	600,00	12,00	100,00	140,87	0,40	0,11	0,04	0,00
14	44:00:00	400,00	12,00	100,00	176,51	0,50	0,17	0,04	0,00
15	44:00:00	300,00	12,00	100,00	232,51	0,66	0,28	0,04	0,00
16	44:00:00	1,50e+03	8,00	100,00	33,40	0,21	0,05	0,05	0,00
17	44:00:00	1,50e+03	8,00	100,00	58,44	0,37	0,15	0,05	0,00
18	44:00:00	600,00	8,00	100,00	1,79	0,01	2,44e-04	0,08	0,00
19	44:00:00	700,00	12,00	100,00	37,84	0,11	9,58e-03	0,05	0,00
20	44:00:00	350,00	12,00	100,00	15,44	0,04	1,82e-03	0,06	0,00
21	44:00:00	1,40e+03	8,00	100,00	9,20	0,06	5,03e-03	0,06	0,00
22	44:00:00	1,10e+03	12,00	100,00	53,76	0,15	0,02	0,05	0,00
23	44:00:00	1,30e+03	8,00	100,00	16,30	0,10	0,01	0,06	0,00
24	44:00:00	1,30e+03	8,00	100,00	1,62	0,01	2,01e-04	0,08	0,00
25	44:00:00	1,30e+03	8,00	100,00	16,18	0,10	0,01	0,06	0,00
26	44:00:00	600,00	12,00	100,00	305,51	0,87	0,46	0,04	0,00
27	44:00:00	250,00	12,00	100,00	293,19	0,83	0,42	0,04	0,00
28	44:00:00	300,00	12,00	100,00	314,47	0,89	0,48	0,04	0,00
29	44:00:00	200,00	12,00	100,00	361,51	1,03	0,63	0,04	0,00
30	44:00:00	600,00	12,00	100,00	40,32	0,11	0,01	0,05	0,00
31	44:00:00	400,00	8,00	100,00	21,28	0,14	0,02	0,06	0,00
32	44:00:00	400,00	8,00	100,00	12,32	0,08	8,64e-03	0,06	0,00
34	44:00:00	700,00	8,00	100,00	1,93	0,01	2,79e-04	0,08	0,00
35	44:00:00	1000,00	8,00	100,00	3,36	0,02	7,79e-04	0,07	0,00
36	44:00:00	400,00	8,00	100,00	1,68	0,01	2,16e-04	0,08	0,00
37	44:00:00	500,00	8,00	100,00	3,60	0,02	8,86e-04	0,07	0,00
38	44:00:00	500,00	8,00	100,00	2,55	0,02	4,68e-04	0,08	0,00
39	44:00:00	1000,00	8,00	100,00	3,36	0,02	7,79e-04	0,07	0,00
40	44:00:00	700,00	8,00	100,00	0,81	5,16e-03	5,57e-05	0,09	0,00
41	44:00:00	300,00	8,00	100,00	1,12	7,15e-03	1,02e-04	0,09	0,00
1	45:00:00	2,40e+03	12,00	100,00	2,96e-07	8,39e-10	2,16e-12	0,00	0,00
2	45:00:00	800,00	12,00	100,00	20,12	0,06	2,97e-03	0,06	0,00
3	45:00:00	1,30e+03	8,00	100,00	9,40	0,06	5,24e-03	0,06	0,00
4	45:00:00	1,20e+03	8,00	100,00	9,36	0,06	5,19e-03	0,06	0,00
5	45:00:00	1000,00	12,00	100,00	20,08	0,06	2,96e-03	0,06	0,00
6	45:00:00	1,20e+03	12,00	100,00	50,92	0,14	0,02	0,05	0,00
7	45:00:00	2,70e+03	12,00	100,00	57,62	0,16	0,02	0,05	0,00
8	45:00:00	1,20e+03	12,00	140,00	18,76	0,05	1,40e-03	0,03	0,00
9	45:00:00	400,00	12,00	100,00	81,74	0,23	0,04	0,05	0,00
10	45:00:00	1000,00	8,00	140,00	6,70	0,04	1,50e-03	0,04	0,00
11	45:00:00	700,00	12,00	100,00	100,50	0,29	0,06	0,05	0,00
12	45:00:00	1,90e+03	12,00	100,00	147,11	0,42	0,12	0,04	0,00
13	45:00:00	600,00	12,00	100,00	168,55	0,48	0,15	0,04	0,00
14	45:00:00	400,00	12,00	100,00	211,18	0,60	0,23	0,04	0,00
15	45:00:00	300,00	12,00	100,00	278,18	0,79	0,39	0,04	0,00
16	45:00:00	1,50e+03	8,00	100,00	39,96	0,26	0,08	0,05	0,00
17	45:00:00	1,50e+03	8,00	100,00	69,92	0,45	0,22	0,05	0,00
18	45:00:00	600,00	8,00	100,00	2,15	0,01	3,40e-04	0,08	0,00
19	45:00:00	700,00	12,00	100,00	45,27	0,13	0,01	0,05	0,00
20	45:00:00	350,00	12,00	100,00	18,47	0,05	2,54e-03	0,06	0,00
21	45:00:00	1,40e+03	8,00	100,00	11,01	0,07	7,01e-03	0,06	0,00
22	45:00:00	1,10e+03	12,00	100,00	64,32	0,18	0,03	0,05	0,00
23	45:00:00	1,30e+03	8,00	100,00	19,50	0,12	0,02	0,06	0,00
24	45:00:00	1,30e+03	8,00	100,00	1,94	0,01	2,81e-04	0,08	0,00
25	45:00:00	1,30e+03	8,00	100,00	19,36	0,12	0,02	0,06	0,00
26	45:00:00	600,00	12,00	100,00	365,53	1,04	0,64	0,04	0,00
27	45:00:00	250,00	12,00	100,00	350,79	1,00	0,59	0,04	0,00
28	45:00:00	300,00	12,00	100,00	376,25	1,07	0,67	0,04	0,00
29	45:00:00	200,00	12,00	100,00	432,53	1,23	0,87	0,04	0,00
30	45:00:00	600,00	12,00	100,00	48,24	0,14	0,02	0,05	0,00
31	45:00:00	400,00	8,00	100,00	25,46	0,16	0,03	0,05	0,00
32	45:00:00	400,00	8,00	100,00	14,74	0,09	0,01	0,06	0,00
34	45:00:00	700,00	8,00	100,00	2,31	0,01	3,88e-04	0,08	0,00
35	45:00:00	1000,00	8,00	100,00	4,02	0,03	1,09e-03	0,07	0,00
36	45:00:00	400,00	8,00	100,00	2,01	0,01	3,01e-04	0,08	0,00
37	45:00:00	500,00	8,00	100,00	4,31	0,03	1,23e-03	0,07	0,00
38	45:00:00	500,00	8,00	100,00	3,05	0,02	6,52e-04	0,07	0,00
39	45:00:00	1000,00	8,00	100,00	4,02	0,03	1,09e-03	0,07	0,00
40	45:00:00	700,00	8,00	100,00	0,97	6,17e-03	7,76e-05	0,09	0,00
41	45:00:00	300,00	8,00	100,00	1,34	8,55e-03	1,42e-04	0,08	0,00
1	46:00:00	2,40e+03	12,00	100,00	8,51e-07	2,41e-09	2,18e-12	0,00	0,00
2	46:00:00	800,00	12,00	100,00	18,92	0,05	2,65e-03	0,06	0,00
3	46:00:00	1,30e+03	8,00	100,00	8,84	0,06	4,67e-03	0,06	0,00
4	46:00:00	1,20e+03	8,00	100,00	8,80	0,06	4,63e-03	0,06	0,00
5	46:00:00	1000,00	12,00	100,00	18,88	0,05	2,64e-03	0,06	0,00
6	46:00:00	1,20e+03	12,00	100,00	47,88	0,14	0,01	0,05	0,00
7	46:00:00	2,70e+03	12,00	100,00	54,18	0,15	0,02	0,05	0,00
8	46:00:00	1,20e+03	12,00	140,00	17,64	0,05	1,25e-03	0,03	0,00
9	46:00:00	400,00	12,00	100,00	76,86	0,22	0,04	0,05	0,00
10	46:00:00	1000,00	8,00	140,00	6,30	0,04	1,34e-03	0,04	0,00
11	46:00:00	700,00	12,00	100,00	94,50	0,27	0,05	0,05	0,00
12	46:00:00	1,90e+03	12,00	100,00	138,32	0,39	0,11	0,04	0,00
13	46:00:00	600,00	12,00	100,00	158,48	0,45	0,14	0,04	0,00
14	46:00:00	400,00	12,00	100,00	198,57	0,56	0,21	0,04	0,00
15	46:00:00	300,00	12,00	100,00	261,57	0,74	0,34	0,04	0,00
16	46:00:00	1,50e+03	8,00	100,00	37,57	0,24	0,07	0,05	0,00
17	46:00:00	1,50e+03	8,00	100,00	65,75	0,42	0,19	0,05	0,00
18	46:00:00	600,00	8,00	100,00	2,02	0,01	3,03e-04	0,08	0,00
19	46:00:00	700,00	12,00	100,00	42,57	0,12	0,01	0,05	0,00
20	46:00:00	350,00	12,00	100,00	17,37	0,05	2,26e-03	0,06	0,00
21	46:00:00	1,40e+03	8,00	100,00	10,35	0,07	6,26e-03	0,06	0,00
22	46:00:00	1,10e+03	12,00	100,00	60,48	0,17	0,02	0,05	0,00
23	46:00:00	1,30e+03	8,00	100,00	18,34	0,12	0,02	0,06	0,00
24	46:00:00	1,30e+03	8,00	100,00	1,82	0,01	2,50e-04	0,08	0,00
25	46:00:00	1,30e+03	8,00	100,00	18,20	0,12	0,02	0,06	0,00
26	46:00:00	600,00	12,00	100,00	343,70	0,98	0,57	0,04	0,00
27	46:00:00	250,00	12,00	100,00	329,84	0,94	0,53	0,04	0,00
28	46:00:00	300,00	12,00	100,00	353,78	1,00	0,60	0,04	0,00
29	46:00:00	200,00	12,00	100,00	406,70	1,15	0,78	0,04	0,00
30	46:00:00	600,00	12,00	100,00	45,36	0,13	0,01	0,05	0,00
31	46:00:00	400,00	8,00	100,00	23,94	0,15	0,03	0,05	0,00
32	46:00:00	400,00	8,00	100,00	13,86	0,09	0,01	0,06	0,00
34	46:00:00	700,00	8,00	100,00	2,17	0,01	3,46e-04	0,08	0,00
35	46:00:00	1000,00	8,00	100,00	3,78	0,02	9,69e-04	0,07	0,00
36	46:00:00	400,00	8,00	100,00	1,89	0,01	2,68e-04	0,08	0,00
37	46:00:00	500,00	8,00	100,00	4,05	0,03	1,10e-03	0,07	0,00
38	46:00:00	500,00	8,00	100,00	2,87	0,02	5,82e-04	0,07	0,00
39	46:00:00	1000,00	8,00	100,00	3,78	0,02	9,69e-04	0,07	0,00
40	46:00:00	700,00	8,00	100,00	0,91	5,80e-03	6,92e-05	0,09	0,00
41	46:00:00	300,00	8,00	100,00	1,26	8,04e-03	1,27e-04	0,08	0,00
1	47:00:00	2,40e+03	12,00	100,00	2,55e-04	7,23e-07	2,37e-14	0,00	0,00
2	47:00:00	800,00	12,00	100,00	14,57	0,04	1,63e-03	0,06	0,00
3	47:00:00	1,30e+03	8,00	100,00	6,81	0,04	2,88e-03	0,07	0,00
4	47:00:00	1,20e+03	8,00	100,00	6,77	0,04	2,85e-03	0,07	0,00
5	47:00:00	1000,00	12,00	100,00	14,53	0,04	1,63e-03	0,06	0,00
6	47:00:00	1,20e+03	12,00	100,00	36,86	0,10	9,12e-03	0,05	0,00
7	47:00:00	2,70e+03	12,00	100,00	41,71	0,12	0,01	0,05	0,00
8	47:00:00	1,20e+03	12,00	140,00	13,58	0,04	7,70e-04	0,03	0,00
9	47:00:00	400,00	12,00	100,00	59,17	0,17	0,02	0,05	0,00
10	47:00:00	1000,00	8,00	140,00	4,85	0,03	8,24e-04	0,04	0,00
11	47:00:00	700,00	12,00	100,00	72,75	0,21	0,03	0,05	0,00
12	47:00:00	1,90e+03	12,00	100,00	106,49	0,30	0,07	0,05	0,00
13	47:00:00	600,00	12,00	100,00	122,01	0,35	0,08	0,05	0,00
14	47:00:00	400,00	12,00	100,00	152,87	0,43	0,13	0,04	0,00
15	47:00:00	300,00	12,00	100,00	201,37	0,57	0,21	0,04	0,00
16	47:00:00	1,50e+03	8,00	100,00	28,92	0,18	0,04	0,05	0,00
17	47:00:00	1,50e+03	8,00	100,00	50,62	0,32	0,12	0,05	0,00
18	47:00:00	600,00	8,00	100,00	1,55	9,92e-03	1,87e-04	0,08	0,00
19	47:00:00	700,00	12,00	100,00	32,77	0,09	7,34e-03	0,05	0,00
20	47:00:00	350,00	12,00	100,00	13,37	0,04	1,39e-03	0,06	0,00
21	47:00:00	1,40e+03	8,00	100,00	7,97	0,05	3,86e-03	0,06	0,00
22	47:00:00	1,10e+03	12,00	100,00	46,56	0,13	0,01	0,05	0,00
23	47:00:00	1,30e+03	8,00	100,00	14,12	0,09	0,01	0,06	0,00
24	47:00:00	1,30e+03	8,00	100,00	1,40	8,95e-03	1,54e-04	0,08	0,00
25	47:00:00	1,30e+03	8,00	100,00	14,01	0,09	0,01	0,06	0,00
26	47:00:00	600,00	12,00	100,00	264,60	0,75	0,35	0,04	0,00
27	47:00:00	250,00	12,00	100,00	253,93	0,72	0,33	0,04	0,00
28	47:00:00	300,00	12,00	100,00	272,36	0,77	0,37	0,04	0,00
29	47:00:00	200,00	12,00	100,00	313,10	0,89	0,48	0,04	0,00
30	47:00:00	600,00	12,00	100,00	34,92	0,10	8,25e-03	0,05	0,00
31	47:00:00	400,00	8,00	100,00	18,43	0,12	0,02	0,06	0,00
32	47:00:00	400,00	8,00	100,00	10,67	0,07	6,62e-03	0,06	0,00
34	47:00:00	700,00	8,00	100,00	1,67	0,01	2,13e-04	0,08	0,00
35	47:00:00	1000,00	8,00	100,00	2,91	0,02	5,97e-04	0,07	0,00
36	47:00:00	400,00	8,00	100,00	1,45	9,29e-03	1,65e-04	0,08	0,00
37	47:00:00	500,00	8,00	100,00	3,12	0,02	6,79e-04	0,07	0,00
38	47:00:00	500,00	8,00	100,00	2,21	0,01	3,58e-04	0,08	0,00
39	47:00:00	1000,00	8,00	100,00	2,91	0,02	5,97e-04	0,07	0,00
40	47:00:00	700,00	8,00	100,00	0,70	4,47e-03	4,26e-05	0,09	0,00
41	47:00:00	300,00	8,00	100,00	0,97	6,19e-03	7,80e-05	0,09	0,00
1	48:00:00	2,40e+03	12,00	100,00	2,55e-04	7,24e-07	2,37e-14	0,00	0,00
2	48:00:00	800,00	12,00	100,00	12,31	0,03	1,20e-03	0,06	0,00
3	48:00:00	1,30e+03	8,00	100,00	5,75	0,04	2,11e-03	0,07	0,00
4	48:00:00	1,20e+03	8,00	100,00	5,73	0,04	2,09e-03	0,07	0,00
5	48:00:00	1000,00	12,00	100,00	12,29	0,03	1,19e-03	0,06	0,00
6	48:00:00	1,20e+03	12,00	100,00	31,16	0,09	6,68e-03	0,06	0,00
7	48:00:00	2,70e+03	12,00	100,00	35,26	0,10	8,40e-03	0,05	0,00
8	48:00:00	1,20e+03	12,00	140,00	11,48	0,03	5,64e-04	0,03	0,00
9	48:00:00	400,00	12,00	100,00	50,02	0,14	0,02	0,05	0,00
10	48:00:00	1000,00	8,00	140,00	4,10	0,03	6,04e-04	0,04	0,00
11	48:00:00	700,00	12,00	100,00	61,50	0,17	0,02	0,05	0,00
12	48:00:00	1,90e+03	12,00	100,00	90,02	0,26	0,05	0,05	0,00
13	48:00:00	600,00	12,00	100,00	103,14	0,29	0,06	0,05	0,00
14	48:00:00	400,00	12,00	100,00	129,23	0,37	0,09	0,04	0,00
15	48:00:00	300,00	12,00	100,00	170,23	0,48	0,16	0,04	0,00
16	48:00:00	1,50e+03	8,00	100,00	24,45	0,16	0,03	0,05	0,00
17	48:00:00	1,50e+03	8,00	100,00	42,79	0,27	0,09	0,05	0,00
18	48:00:00	600,00	8,00	100,00	1,31	8,39e-03	1,37e-04	0,08	0,00
19	48:00:00	700,00	12,00	100,00	27,70	0,08	5,38e-03	0,06	0,00
20	48:00:00	350,00	12,00	100,00	11,30	0,03	1,02e-03	0,06	0,00
21	48:00:00	1,40e+03	8,00	100,00	6,74	0,04	2,82e-03	0,07	0,00
